"Tract","Walker","Pass","Distance","Sherds","Other","Bags"
3016,6,1,100,0,0,0
3016,12,1,100,0,0,0
3016,15,1,100,1,0,0
3016,19,1,100,0,0,0
3017,3,1,100,1,1,1
3017,6,1,100,1,0,0
3017,12,1,100,1,0,0
3017,15,1,100,0,0,0
3017,19,1,100,1,0,0
3018,3,1,100,3,2,1
3018,6,1,100,2,1,2
3018,12,1,100,3,0,0
3018,15,1,100,0,0,0
3018,19,1,100,2,0,0
3019,3,1,100,0,0,0
3019,6,1,100,12,0,1
3019,12,1,100,6,0,0
3019,15,1,100,8,0,0
3019,19,1,100,8,0,0
3020,3,1,100,7,0,0
3020,6,1,87,101,0,6
3020,12,1,95,36,0,0
3020,15,1,100,8,0,2
3020,19,1,100,37,0,0
3021,3,1,68,7,0,1
3021,6,1,100,0,0,0
3021,12,1,85,5,0,0
3021,19,1,70,0,0,0
3022,3,1,100,11,0,1
3022,6,1,100,6,0,1
3022,12,1,100,3,0,0
3022,19,1,100,13,0,0
3023,3,1,100,1,0,0
3023,6,1,100,1,0,1
3023,12,1,100,0,0,0
3023,19,1,100,0,0,0
3024,3,1,100,0,0,0
3024,6,1,100,0,0,0
3024,12,1,100,1,0,0
3024,19,1,100,0,0,0
3025,3,1,100,0,0,0
3025,6,1,100,0,0,0
3025,12,1,100,3,0,0
3025,19,1,100,0,0,0
3026,3,1,100,2,0,0
3026,6,1,100,0,0,0
3026,12,1,100,1,0,0
3026,19,1,100,2,0,0
3027,3,1,100,0,0,0
3027,6,1,100,0,0,0
3027,12,1,100,2,0,1
3027,19,1,100,2,0,0
3028,3,1,100,0,0,0
3028,6,1,100,0,0,0
3028,12,1,100,1,0,0
3028,19,1,100,2,0,0
3029,3,1,100,16,0,1
3029,6,1,100,0,0,0
3029,12,1,100,0,0,0
3029,19,1,100,2,0,0
3030,3,1,79,3,0,0
3030,6,1,85,1,0,1
3030,12,1,85,0,0,0
3030,19,1,72,0,0,0
3031,3,1,100,0,0,0
3031,6,1,100,0,0,0
3031,12,1,100,0,0,0
3031,19,1,100,0,0,0
3032,3,1,100,0,0,0
3032,6,1,100,0,0,0
3032,12,1,100,0,0,0
3032,19,1,100,0,0,0
3033,3,1,100,0,0,0
3033,6,1,100,0,0,0
3033,12,1,100,0,0,0
3033,19,1,100,0,0,0
3034,3,1,100,0,0,0
3034,6,1,100,0,0,0
3034,12,1,100,0,0,0
3034,19,1,100,0,0,0
3035,3,1,100,0,0,0
3035,6,1,100,0,0,0
3035,12,1,100,0,0,0
3035,19,1,100,1,0,1
3036,3,1,100,0,0,0
3036,6,1,87,0,0,0
3036,12,1,100,0,0,0
3036,16,1,80,0,1,0
3037,3,1,100,0,0,0
3037,6,1,100,0,0,0
3037,12,1,100,0,0,0
3037,16,1,100,0,0,0
3038,3,1,100,4,0,0
3038,6,1,100,0,1,1
3038,12,1,100,0,0,0
3038,16,1,100,0,0,0
3039,3,1,100,1,0,0
3039,6,1,100,0,0,0
3039,12,1,100,0,0,0
3039,16,1,100,0,0,0
3040,3,1,86,1,0,0
3040,6,1,100,1,0,0
3040,12,1,100,0,0,0
3040,16,1,90,1,0,0
3041,3,1,100,0,0,0
3041,6,1,100,0,0,0
3041,12,1,100,0,0,0
3041,16,1,100,0,0,0
3041,19,1,100,0,0,0
3042,3,1,43,0,0,0
3042,6,1,60,5,0,0
3042,12,1,50,0,0,0
3042,16,1,45,0,0,0
3042,19,1,41,0,0,0
3043,3,1,81,0,0,0
3043,6,1,77,1,0,0
3043,12,1,75,0,0,0
3043,16,1,75,0,0,0
3043,19,1,70,0,0,0
3044,3,1,30,4,0,0
3044,6,1,67,0,0,0
3044,12,1,72,0,0,0
3044,16,1,70,0,0,0
3044,19,1,70,0,0,0
3045,3,1,100,4,0,0
3045,6,1,100,0,0,0
3045,12,1,100,4,0,1
3045,16,1,100,1,0,0
3045,19,1,100,1,0,1
3046,3,1,86,0,0,0
3046,6,1,80,0,0,0
3046,12,1,80,0,0,0
3046,16,1,85,0,0,0
3046,19,1,75,3,0,0
3047,3,1,100,1,0,0
3047,6,1,100,0,0,0
3047,12,1,100,0,0,0
3047,16,1,100,1,0,0
3047,19,1,100,2,0,0
3048,3,1,100,2,0,0
3048,6,1,100,0,0,0
3048,12,1,100,0,0,0
3048,16,1,100,0,0,0
3048,19,1,100,0,0,0
3049,3,1,100,0,0,0
3049,6,1,100,0,0,0
3049,12,1,100,0,0,0
3049,16,1,100,0,0,0
3049,19,1,100,2,0,0
3050,3,1,100,0,0,0
3050,6,1,100,0,0,0
3050,12,1,100,2,0,0
3050,16,1,100,0,0,0
3050,19,1,100,0,0,0
3051,3,1,42,0,0,0
3051,6,1,100,0,0,0
3051,12,1,70,0,0,0
3051,16,1,50,0,0,0
3051,19,1,50,0,0,0
3052,3,1,100,1,0,0
3052,6,1,88,0,0,0
3052,12,1,87,0,0,0
3052,16,1,100,2,0,0
3052,19,1,100,0,0,0
3053,3,1,100,0,0,0
3053,6,1,100,0,0,0
3053,12,1,100,1,0,0
3053,16,1,100,0,0,0
3053,19,1,100,0,0,0
3054,3,1,100,0,0,0
3054,6,1,100,0,0,0
3054,12,1,100,0,0,0
3054,16,1,100,0,0,0
3054,19,1,100,0,0,0
3055,3,1,100,0,0,0
3055,6,1,100,0,0,0
3055,12,1,100,0,0,0
3055,16,1,100,1,0,0
3055,19,1,100,0,0,0
3056,3,1,100,3,0,0
3056,6,1,100,0,0,0
3056,12,1,100,0,0,0
3056,16,1,100,0,0,0
3056,19,1,100,0,0,0
3057,3,1,100,0,0,0
3057,6,1,100,0,0,0
3057,12,1,100,0,0,0
3057,16,1,100,1,0,0
3057,19,1,100,0,0,0
3058,3,1,100,0,0,0
3058,6,1,69,0,0,0
3058,12,1,100,0,0,0
3058,16,1,100,0,0,0
3058,19,1,100,0,0,0
3059,3,1,90,0,0,0
3059,16,1,80,1,0,0
3059,19,1,50,0,0,0
3060,6,1,100,0,0,0
3060,12,1,54,0,0,0
3061,3,1,100,0,0,0
3061,6,1,78,0,0,0
3061,12,1,85,0,0,0
3061,16,1,100,0,0,0
3061,19,1,90,0,0,0
3062,3,1,100,0,0,0
3062,6,1,100,0,0,0
3062,12,1,100,0,1,1
3062,16,1,100,0,0,0
3062,19,1,100,0,0,0
3063,3,1,100,0,0,0
3063,6,1,100,0,0,0
3063,12,1,100,0,0,0
3063,16,1,100,0,0,0
3063,19,1,100,0,0,0
3064,3,1,100,1,0,0
3064,6,1,100,0,0,0
3064,12,1,100,0,0,0
3064,16,1,100,0,0,0
3064,19,1,100,0,0,0
3065,3,1,100,0,1,1
3065,6,1,100,0,0,0
3065,12,1,100,0,0,0
3065,16,1,100,0,0,0
3065,19,1,100,0,0,0
3066,3,1,20,0,0,0
3066,6,1,28,0,0,0
3066,12,1,30,0,0,0
3066,16,1,25,1,0,0
3066,19,1,20,0,0,0
3067,3,1,100,0,0,0
3067,12,1,100,0,0,0
3067,16,1,100,0,0,0
3068,3,1,100,0,0,0
3068,12,1,100,0,0,0
3068,16,1,100,0,0,0
3069,3,1,100,1,0,0
3069,6,1,100,7,0,1
3069,12,1,100,15,0,0
3069,16,1,100,3,0,0
3070,3,1,100,1,1,1
3070,6,1,100,0,0,0
3070,12,1,100,3,0,0
3070,16,1,100,2,0,0
3070,19,1,100,0,0,0
3071,3,1,75,0,0,0
3071,6,1,100,0,0,0
3071,12,1,75,0,0,0
3071,16,1,100,0,0,0
3071,19,1,75,0,0,0
3072,6,1,100,0,0,0
3072,12,1,30,0,0,0
3072,16,1,25,0,0,0
3072,19,1,50,0,0,0
3073,3,1,100,0,0,0
3073,6,1,100,0,0,0
3073,12,1,100,0,0,0
3073,16,1,100,0,0,0
3074,3,1,100,0,0,0
3074,6,1,100,0,0,0
3074,12,1,100,0,0,0
3074,16,1,100,0,0,0
3075,3,1,100,6,0,1
3075,6,1,100,1,0,0
3075,12,1,100,29,0,1
3075,16,1,100,3,1,0
3075,19,1,100,6,0,0
3076,3,1,24,0,0,0
3076,6,1,70,5,1,1
3076,12,1,65,7,0,1
3076,16,1,60,3,0,0
3076,19,1,42,6,0,1
3077,3,1,92,0,0,0
3077,6,1,90,0,0,0
3077,12,1,90,0,0,0
3077,16,1,95,0,0,0
3077,19,1,90,0,0,0
3078,3,1,100,0,0,0
3078,6,1,63,0,0,0
3078,12,1,75,1,0,0
3078,16,1,80,2,0,0
3078,19,1,75,0,0,0
3079,3,1,100,1,0,1
3079,6,1,100,3,0,0
3079,12,1,100,0,0,0
3079,16,1,100,3,0,1
3079,19,1,100,1,0,0
3080,3,1,100,5,0,1
3080,6,1,100,1,0,1
3080,12,1,100,3,0,1
3080,16,1,100,10,0,1
3080,19,1,100,13,0,2
3081,3,1,100,19,1,2
3081,6,1,100,2,0,1
3081,12,1,100,32,0,1
3081,16,1,100,11,1,4
3081,19,1,100,18,0,2
3082,3,1,100,2,2,1
3082,6,1,100,0,0,0
3082,12,1,100,7,0,1
3082,16,1,100,5,0,0
3082,19,1,100,6,0,3
3083,6,1,29,0,0,0
3083,12,1,35,0,0,0
3083,16,1,100,2,0,1
3083,19,1,20,0,0,0
3084,3,1,100,0,0,0
3084,6,1,100,1,0,1
3084,12,1,100,0,0,0
3084,16,1,100,0,0,0
3084,19,1,100,0,0,0
3085,3,1,74,0,0,0
3085,6,1,100,0,0,0
3085,12,1,100,0,0,0
3085,16,1,100,0,0,0
3085,19,1,90,0,0,0
3086,3,1,100,0,0,0
3086,6,1,100,0,0,0
3086,12,1,100,0,0,0
3086,16,1,100,0,0,0
3086,19,1,100,1,0,1
3087,3,1,100,4,0,1
3087,6,1,100,0,0,0
3087,12,1,100,0,0,0
3087,16,1,100,0,0,0
3087,19,1,100,0,0,0
3088,3,1,100,0,0,0
3088,6,1,100,1,0,1
3088,12,1,100,0,0,0
3088,16,1,100,0,0,0
3088,19,1,100,0,0,0
3089,3,1,100,0,0,0
3089,6,1,100,0,0,0
3089,12,1,100,0,0,0
3089,16,1,100,0,0,0
3089,19,1,100,0,0,0
3090,3,1,44,0,0,0
3090,6,1,12,0,0,0
3090,12,1,30,0,0,0
3090,16,1,43,0,0,0
3090,19,1,33,0,0,0
3091,3,1,100,0,0,0
3091,6,1,100,0,0,0
3091,12,1,100,0,0,0
3091,16,1,100,0,0,0
3091,19,1,100,0,0,0
3092,6,1,100,0,0,0
3092,12,1,100,0,0,0
3092,16,1,40,0,0,0
3092,19,1,90,0,0,0
3093,6,1,100,0,0,0
3093,12,1,85,1,0,0
3094,3,1,100,0,0,0
3094,6,1,90,0,0,0
3094,12,1,100,0,0,0
3094,16,1,95,0,0,0
3094,19,1,95,0,0,0
3095,3,1,100,0,0,0
3095,6,1,100,0,0,0
3095,12,1,100,0,0,0
3095,16,1,100,0,0,0
3095,19,1,100,0,0,0
3096,3,1,100,0,0,0
3096,6,1,100,0,0,0
3096,12,1,100,0,0,0
3096,16,1,100,0,0,0
3096,19,1,100,0,0,0
3097,3,1,100,0,0,0
3097,6,1,100,0,0,0
3097,12,1,65,0,0,0
3097,16,1,100,0,0,0
3097,19,1,100,0,0,0
3098,3,1,100,0,0,0
3098,6,1,100,0,0,0
3098,12,1,100,0,0,0
3098,16,1,100,0,0,0
3098,19,1,100,1,0,1
3099,3,1,100,0,0,0
3099,6,1,100,0,0,0
3099,12,1,100,0,0,0
3099,16,1,100,0,0,0
3099,19,1,100,0,0,0
3100,3,1,100,0,0,0
3100,6,1,100,0,0,0
3100,12,1,100,0,0,0
3100,16,1,100,0,0,0
3100,19,1,100,0,0,0
3101,3,1,100,0,0,0
3101,6,1,100,0,0,0
3101,12,1,95,0,0,0
3101,16,1,100,0,0,0
3101,19,1,85,0,0,0
3102,3,1,100,0,0,0
3102,6,1,100,0,0,0
3102,12,1,100,0,0,0
3102,16,1,100,0,0,0
3102,19,1,100,0,0,0
3103,3,1,100,0,0,0
3103,6,1,100,0,0,0
3103,12,1,100,0,0,0
3103,16,1,100,0,0,0
3103,19,1,100,0,0,0
3104,3,1,100,0,0,0
3104,6,1,95,0,0,0
3104,12,1,100,0,0,0
3104,16,1,100,2,0,0
3104,19,1,100,0,0,0
3105,3,1,66,1,0,0
3105,6,1,100,0,0,0
3105,12,1,90,0,0,0
3105,16,1,75,8,0,1
3105,19,1,80,0,0,0
3106,3,1,100,0,0,0
3106,6,1,100,0,0,0
3106,12,1,100,0,0,0
3106,16,1,100,0,0,0
3106,19,1,100,0,0,0
3107,3,1,100,0,0,0
3107,6,1,100,0,0,0
3107,12,1,100,0,0,0
3107,16,1,100,0,0,0
3107,19,1,100,0,0,0
3108,3,1,100,2,0,0
3108,6,1,100,0,0,0
3108,12,1,100,0,0,0
3108,16,1,100,0,0,0
3108,19,1,100,0,0,0
3109,3,1,100,0,0,0
3109,6,1,74,1,0,1
3109,12,1,83,0,0,0
3109,16,1,100,0,0,0
3109,19,1,100,0,0,0
3110,3,1,37,0,0,0
3110,16,1,30,0,0,0
3110,19,1,25,0,0,0
3111,3,1,100,0,0,0
3111,6,1,100,0,0,0
3111,12,1,100,0,0,0
3111,16,1,100,1,0,0
3111,19,1,100,1,0,0
3112,3,1,100,1,0,0
3112,6,1,100,3,0,0
3112,12,1,100,0,0,0
3112,16,1,100,0,0,0
3112,19,1,100,0,0,0
3113,3,1,100,0,0,0
3113,6,1,100,2,0,1
3113,12,1,100,6,0,1
3113,16,1,100,0,0,0
3113,19,1,100,0,0,0
3114,3,1,100,0,0,0
3114,6,1,100,1,0,1
3114,12,1,100,2,0,0
3114,16,1,100,2,0,0
3114,19,1,100,0,0,0
3115,3,1,100,18,0,1
3115,6,1,100,2,0,0
3115,12,1,100,1,0,1
3115,16,1,100,3,0,1
3115,19,1,100,0,0,0
3116,3,1,100,1,0,1
3116,6,1,100,1,0,0
3116,12,1,100,2,0,0
3116,16,1,100,1,0,0
3116,19,1,100,0,0,0
3117,3,1,20,0,0,0
3118,3,1,100,0,0,0
3118,6,1,100,0,0,0
3118,12,1,100,0,0,0
3118,16,1,100,0,0,0
3118,19,1,100,0,0,0
3119,3,1,100,0,0,0
3119,6,1,100,0,0,0
3119,12,1,100,0,0,0
3119,16,1,100,0,0,0
3119,19,1,100,0,0,0
3120,3,1,100,0,0,0
3120,6,1,100,0,0,0
3120,12,1,100,2,0,1
3120,16,1,100,0,0,0
3120,19,1,100,0,0,0
3121,3,1,100,0,0,0
3121,6,1,100,0,0,0
3121,12,1,100,1,0,0
3121,16,1,100,0,0,0
3121,19,1,100,0,0,0
3122,3,1,100,0,0,0
3122,6,1,100,0,0,0
3122,12,1,100,1,0,1
3122,16,1,100,0,0,0
3122,19,1,100,0,0,0
3123,3,1,100,0,0,0
3123,6,1,100,0,0,0
3123,12,1,100,0,0,0
3123,16,1,100,0,0,0
3123,19,1,100,0,0,0
3124,3,1,100,0,0,0
3124,6,1,100,0,0,0
3124,12,1,100,0,0,0
3124,16,1,100,0,0,0
3124,19,1,100,0,0,0
3125,3,1,100,0,0,0
3125,6,1,100,0,0,0
3125,12,1,100,0,0,0
3125,16,1,100,0,0,0
3125,19,1,100,0,0,0
3126,3,1,40,0,0,0
3126,6,1,100,0,0,0
3126,12,1,90,0,0,0
3126,16,1,100,0,0,0
3126,19,1,65,0,0,0
3127,3,1,100,0,0,0
3127,6,1,100,0,0,0
3127,12,1,100,3,0,1
3127,16,1,100,0,0,0
3127,19,1,100,0,0,0
3128,3,1,100,0,0,0
3128,6,1,100,0,0,0
3128,12,1,100,1,0,0
3128,16,1,100,0,0,0
3128,19,1,100,0,0,0
3129,3,1,100,0,0,0
3129,6,1,98,0,0,0
3129,12,1,100,0,0,0
3129,16,1,100,0,0,0
3129,19,1,100,0,0,0
3130,3,1,100,0,0,0
3130,12,1,35,0,0,0
3130,16,1,60,0,0,0
3130,19,1,48,0,0,0
3131,6,1,90,0,0,0
3131,12,1,80,0,0,0
3131,19,1,65,0,0,0
3132,3,1,100,0,0,0
3132,16,1,100,0,0,0
3133,3,1,100,0,0,0
3133,16,1,100,0,0,0
3133,16,2,100,0,0,0
3134,6,1,76,0,0,0
3134,12,1,75,0,0,0
3134,19,1,80,0,0,0
3135,6,1,100,0,0,0
3135,12,1,90,0,0,0
3135,19,1,39,0,0,0
3136,6,1,100,0,0,0
3136,12,1,100,0,0,0
3137,3,1,100,0,0,0
3137,16,1,100,2,0,0
3137,19,1,90,0,0,0
3138,6,1,100,0,0,0
3138,6,2,71,0,0,0
3138,12,1,100,0,0,0
3139,3,1,100,0,0,0
3139,16,1,100,0,0,0
3139,19,1,80,0,0,0
3140,6,1,83,0,0,0
3140,12,1,100,0,0,0
3140,12,2,70,0,0,0
3141,3,1,100,0,0,0
3141,16,1,100,0,0,0
3141,19,1,90,0,0,0
3142,3,1,100,0,0,0
3142,6,1,71,0,0,0
3142,12,1,80,0,0,0
3142,16,1,95,0,0,0
3142,19,1,85,0,0,0
3143,3,1,11,0,0,0
3143,16,1,65,0,0,0
3143,19,1,20,0,0,0
3144,3,1,100,0,0,0
3144,6,1,100,0,0,0
3144,12,1,100,0,0,0
3144,16,1,100,0,0,0
3144,19,1,100,0,0,0
3145,3,1,36,0,0,0
3145,6,1,53,0,0,0
3145,12,1,52,0,0,0
3145,16,1,40,0,0,0
3145,19,1,40,0,0,0
3146,3,1,30,0,0,0
3146,6,1,100,0,0,0
3146,12,1,100,0,0,0
3146,16,1,100,0,0,0
3146,19,1,100,0,0,0
3147,3,1,100,0,0,0
3147,6,1,100,0,0,0
3147,12,1,100,0,0,0
3147,16,1,100,0,0,0
3147,19,1,100,0,0,0
3148,3,1,100,3,0,1
3148,6,1,100,0,0,0
3148,12,1,100,0,0,0
3148,16,1,100,1,0,0
3148,19,1,100,0,0,0
3149,3,1,100,0,0,0
3149,6,1,88,0,0,0
3149,12,1,100,0,0,0
3149,16,1,100,0,0,0
3149,19,1,100,0,0,0
3150,3,1,100,71,0,0
3150,16,1,85,0,0,0
3151,6,1,100,0,0,0
3151,12,1,100,0,0,0
3151,19,1,100,0,0,0
3152,6,1,67,0,0,0
3152,12,1,50,0,0,0
3152,19,1,50,0,0,0
3153,12,1,100,3,0,1
3153,19,1,100,0,0,0
3154,6,1,100,0,0,0
3154,12,1,100,2,0,0
3154,19,1,100,0,0,0
3155,6,1,88,0,0,0
3155,12,1,80,0,0,0
3155,19,1,85,0,0,0
3156,6,1,46,0,0,0
3156,12,1,85,0,0,0
3156,19,1,50,0,0,0
3157,3,1,100,3,0,0
3157,6,1,100,1,0,0
3157,10,1,100,2,0,1
3157,16,1,100,1,0,0
3157,19,1,100,0,0,0
3158,3,1,100,2,0,0
3158,6,1,100,72,0,1
3158,10,1,100,4,0,1
3158,16,1,100,6,0,0
3158,19,1,100,3,0,1
3159,3,1,100,3,0,0
3159,6,1,100,7,0,0
3159,10,1,100,0,0,0
3159,16,1,100,4,0,1
3159,19,1,100,1,0,0
3160,3,1,100,0,0,0
3160,6,1,100,1,0,1
3160,10,1,100,0,0,0
3160,16,1,100,0,0,0
3160,19,1,100,0,0,0
3161,3,1,100,0,0,0
3161,6,1,100,2,0,1
3161,10,1,100,0,0,0
3161,16,1,100,0,0,0
3161,19,1,100,0,0,0
3162,3,1,100,0,0,0
3162,6,1,100,0,0,0
3162,10,1,100,0,0,0
3162,16,1,100,0,0,0
3162,19,1,100,0,0,0
3163,3,1,63,0,0,0
3163,6,1,45,0,0,0
3163,10,1,65,0,0,0
3163,16,1,45,0,0,0
3163,19,1,60,0,0,0
3164,3,1,100,0,0,0
3164,19,1,100,0,0,0
3165,3,1,100,0,0,0
3165,6,1,49,0,0,0
3165,19,1,100,0,0,0
3166,3,1,100,0,0,0
3166,6,1,100,0,0,0
3166,19,1,100,0,0,0
3167,3,1,100,0,0,0
3167,6,1,100,0,0,0
3167,16,1,60,0,0,0
3167,19,1,100,0,0,0
3168,3,1,100,0,0,0
3168,6,1,100,0,0,0
3168,10,1,100,0,0,0
3168,16,1,100,0,0,0
3168,19,1,100,0,0,0
3169,3,1,100,0,0,0
3169,6,1,100,0,0,0
3169,10,1,100,0,0,0
3169,16,1,100,0,0,0
3169,19,1,100,0,0,0
3170,3,1,100,0,0,0
3170,6,1,100,0,0,0
3170,10,1,100,0,0,0
3170,16,1,100,0,0,0
3170,19,1,100,0,0,0
3171,3,1,100,0,0,0
3171,6,1,100,0,0,0
3171,10,1,100,0,0,0
3171,16,1,100,0,0,0
3171,19,1,100,0,0,0
3172,6,1,20,0,0,0
3172,16,1,40,0,0,0
3172,19,1,10,0,0,0
3173,3,1,100,0,0,0
3173,6,1,100,0,0,0
3173,10,1,100,0,0,0
3173,16,1,100,0,0,0
3173,19,1,100,0,0,0
3174,3,1,100,2,0,1
3174,6,1,100,45,0,1
3174,10,1,100,1,0,0
3174,16,1,100,4,0,0
3174,19,1,100,2,0,1
3174,19,2,30,0,0,0
3175,3,1,100,0,0,0
3175,6,1,100,9,0,0
3175,6,2,84,11,0,0
3175,10,1,100,2,0,0
3175,16,1,100,4,0,0
3175,19,1,100,0,0,0
3176,3,1,95,1,0,1
3176,6,1,79,0,0,0
3176,10,1,100,0,0,0
3176,16,1,100,0,0,0
3176,19,1,90,0,0,0
3177,3,1,100,0,0,0
3177,6,1,100,28,0,2
3177,10,1,100,0,0,0
3177,16,1,100,0,0,0
3177,19,1,100,0,0,0
3178,3,1,100,0,0,0
3178,6,1,100,0,0,0
3178,10,1,100,0,0,0
3178,16,1,100,2,0,0
3178,19,1,100,0,0,0
3179,3,1,100,0,0,0
3179,6,1,100,2,0,1
3179,10,1,100,0,0,0
3179,16,1,100,0,0,0
3179,19,1,100,1,0,0
3180,6,1,100,0,0,0
3180,10,1,100,0,0,0
3180,16,1,100,0,0,0
3180,19,1,100,0,0,0
3181,6,1,76,0,0,0
3181,10,1,72,0,0,0
3181,16,1,83,0,0,0
3181,19,1,70,0,0,0
3182,3,1,100,0,0,0
3182,6,1,100,0,0,0
3182,10,1,100,0,0,0
3182,16,1,100,0,0,0
3182,19,1,100,0,0,0
3183,3,1,100,0,0,0
3183,6,1,94,0,0,0
3183,10,1,100,0,0,0
3183,16,1,100,0,0,0
3183,19,1,100,0,0,0
3184,3,1,100,0,0,0
3184,6,1,75,0,0,0
3184,10,1,100,0,0,0
3184,16,1,100,0,0,0
3184,19,1,100,0,0,0
3185,3,1,100,0,0,0
3185,6,1,100,0,0,0
3185,10,1,100,0,0,0
3185,16,1,100,0,0,0
3185,19,1,100,0,0,0
3186,3,1,15,0,0,0
3186,10,1,40,0,0,0
3186,19,1,30,0,0,0
3187,3,1,49,0,1,1
3187,6,1,100,0,0,0
3187,10,1,69,0,0,0
3187,16,1,95,0,0,0
3187,19,1,80,0,0,0
3188,6,1,31,0,0,0
3189,3,1,90,0,0,0
3189,6,1,100,0,0,0
3189,10,1,65,0,0,0
3189,16,1,100,0,0,0
3189,19,1,100,0,0,0
3190,3,1,51,0,0,0
3190,10,1,67,0,0,0
3190,16,1,85,0,0,0
3190,19,1,70,0,0,0
3191,3,1,39,0,0,0
3191,10,1,76,0,0,0
3191,16,1,70,0,0,0
3192,3,1,100,0,0,0
3192,6,1,100,0,0,0
3192,16,1,100,0,0,0
3192,19,1,41,0,0,0
3193,3,1,100,0,0,0
3193,6,1,79,0,0,0
3193,16,1,100,0,0,0
3193,19,1,100,0,0,0
3194,3,1,56,0,0,0
3194,16,1,65,0,0,0
3194,19,1,50,0,0,0
3195,3,1,100,0,0,0
3195,19,1,100,1,0,1
3196,3,1,100,0,0,0
3196,6,1,100,0,0,0
3196,19,1,100,0,0,0
3197,3,1,30,0,0,0
3197,6,1,60,0,0,0
3197,19,1,30,0,0,0
3198,3,1,100,3,0,0
3198,6,1,100,0,0,0
3198,19,1,100,1,0,0
3198,19,2,100,0,0,0
3198,20,1,100,0,0,0
3199,3,1,100,2,0,1
3199,6,1,100,2,0,0
3199,19,1,100,0,0,0
3199,19,2,100,0,0,0
3199,20,1,100,0,0,0
3200,3,1,12,0,0,0
3200,6,1,56,3,0,0
3200,19,1,35,0,0,0
3200,20,1,15,0,0,0
3201,3,1,100,0,0,0
3201,6,1,23,0,0,0
3201,16,1,65,0,0,0
3201,19,1,70,1,0,0
3201,20,1,90,0,0,0
3202,3,1,100,0,0,0
3202,6,1,100,1,0,1
3202,16,1,100,2,0,0
3202,19,1,100,0,0,0
3202,20,1,100,1,0,1
3203,3,1,100,0,0,0
3203,6,1,100,0,0,0
3203,16,1,100,3,0,0
3203,19,1,100,1,0,1
3203,20,1,100,0,0,0
3204,3,1,44,0,0,0
3204,6,1,49,0,0,0
3204,16,1,50,0,0,0
3204,19,1,50,0,0,0
3204,20,1,50,0,0,0
3205,3,1,100,1,0,0
3205,6,1,100,0,0,0
3205,16,1,100,1,0,1
3205,19,1,100,0,0,0
3205,20,1,100,1,0,1
3206,3,1,100,0,0,0
3206,6,1,100,9,1,1
3206,16,1,100,0,0,0
3206,19,1,100,0,0,0
3206,20,1,100,0,0,0
3207,3,1,100,19,0,1
3207,6,1,100,3,0,1
3207,16,1,100,0,0,0
3207,19,1,100,1,0,1
3207,20,1,100,0,1,1
3208,3,1,100,0,0,0
3208,6,1,100,0,0,0
3208,16,1,100,1,0,0
3208,19,1,100,0,0,0
3208,20,1,100,0,0,0
3209,3,1,57,0,0,0
3209,6,1,73,0,0,0
3209,16,1,66,0,0,0
3209,19,1,60,0,0,0
3209,20,1,70,0,0,0
3210,3,1,100,0,0,0
3210,6,1,100,0,0,0
3210,16,1,100,0,0,0
3210,19,1,100,0,0,0
3210,20,1,100,1,0,1
3211,3,1,100,0,0,0
3211,6,1,100,0,0,0
3211,16,1,100,0,0,0
3211,19,1,100,1,0,0
3211,20,1,100,0,0,0
3212,3,1,42,0,0,0
3212,6,1,75,0,0,0
3212,16,1,86,0,0,0
3212,19,1,70,0,0,0
3212,20,1,58,0,0,0
3213,3,1,100,1,0,0
3213,6,1,48,0,0,0
3213,16,1,50,3,0,0
3213,19,1,80,0,0,0
3213,20,1,92,0,0,0
3214,3,1,100,0,0,0
3214,16,1,57,0,0,0
3214,19,1,80,0,0,0
3214,20,1,98,0,0,0
3215,3,1,37,0,0,0
3215,6,1,100,0,0,0
3215,16,1,100,0,0,0
3215,19,1,100,0,0,0
3215,20,1,100,0,0,0
3216,3,1,30,0,0,0
3216,6,1,100,0,0,0
3216,16,1,100,0,0,0
3216,19,1,100,0,0,0
3216,20,1,100,0,0,0
3217,3,1,100,0,0,0
3217,6,1,100,0,0,0
3217,16,1,100,0,0,0
3217,19,1,100,0,0,0
3217,20,1,100,0,0,0
3218,3,1,100,0,0,0
3218,6,1,100,0,0,0
3218,16,1,100,0,0,0
3218,19,1,100,1,0,0
3218,20,1,100,0,0,0
3219,3,1,58,0,0,0
3219,19,1,15,0,0,0
3219,20,1,25,0,0,0
3220,6,1,100,0,0,0
3220,12,1,100,0,0,0
3220,19,1,100,0,0,0
3220,24,1,100,1,0,0
3220,27,1,100,0,0,0
3221,6,1,100,0,0,0
3221,12,1,100,0,0,0
3221,19,1,100,0,0,0
3221,24,1,100,0,0,0
3221,27,1,100,0,0,0
3222,6,1,100,0,0,0
3222,12,1,100,0,0,0
3222,19,1,100,0,0,0
3222,24,1,100,0,0,0
3222,27,1,100,6,0,0
3223,6,1,100,0,0,0
3223,12,1,100,0,0,0
3223,19,1,100,0,0,0
3223,24,1,100,0,0,0
3223,27,1,100,3,0,1
3224,6,1,100,0,0,0
3224,19,1,72,0,0,0
3224,24,1,100,0,0,0
3224,27,1,30,0,0,0
3225,12,1,100,0,0,0
3225,19,1,30,0,0,0
3225,27,1,80,0,0,0
3226,12,1,100,0,0,0
3226,19,1,80,3,0,0
3226,24,1,85,0,0,0
3226,27,1,100,1,0,1
3227,12,1,90,0,0,0
3227,27,1,30,0,0,0
